CODIGO_ENTIDAD|NOMBRE|PERIODO_LICENCIAMIENTO|DEPARTAMENTO_LOCAL|DENOMINACION_PROGRAMA|TIPO_GESTION|ESTADO_LICENCIAMIENTO|CODIGO_FILIAL|NOMBRE_FILIAL|DEPARTAMENTO_FILIAL|PROVINCIA_FILIAL|CODIGO_LOCAL|PROVINCIA_LOCAL|DISTRITO_LOCAL|LATITUD_UBICACION|LONGITUD_UBICACION|TIPO_AUTORIZACION_LOCAL|TIPO_NIVEL_ACADEMICO|NIVEL_ACADEMICO|CODIGO_CLASE_PROGRAMA_N2|NOMBRE_CLASE_PROGRAMA_N2|TIPO_AUTORIZACION_PROGRAMA|TIPO_AUTORIZACION_PROGRAMA_LOCAL
052A|UNIVERSIDAD CÉSAR VALLEJO S.A.C.|6|LA LIBERTAD|SEGUNDA ESPECIALIDAD EN ANESTESIOLOGÍA|PRIVADO|LICENCIA OTORGADA|S|UPCV-LA LIBERTAD|LA LIBERTAD|TRUJILLO|SL01|TRUJILLO|VICTOR LARCO HERRERA|-8.1293904|-79.0433213|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
1|UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS|10|LIMA|LENGUA Y LITERATURA|PÚBLICO|LICENCIA OTORGADA|S|UNMSM-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|-12.0560257|-77.0844226|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|23|IDIOMAS|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
65|UNIVERSIDAD TECNOLÓGICA DEL PERÚ S.A.C.|6|LIMA|ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES|PRIVADO|LICENCIA OTORGADA|S|UTP-LIMA|LIMA|LIMA|SL05|LIMA|LIMA|-12.0624396|-77.0405951|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
65|UNIVERSIDAD TECNOLÓGICA DEL PERÚ S.A.C.|6|AREQUIPA|ARQUITECTURA|PRIVADO|LICENCIA OTORGADA|F01|UTP-AREQUIPA|AREQUIPA|AREQUIPA|F01L02|AREQUIPA|AREQUIPA|-16.4075431|-71.5423196|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|73|ARQUITECTURA Y CONSTRUCCIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
7|UNIVERSIDAD NACIONAL AGRARIA LA MOLINA|8|LIMA|AGRICULTURA SUSTENTABLE|PÚBLICO|LICENCIA OTORGADA|S|UNALM-LIMA|LIMA|LIMA|SL01|LIMA|LA MOLINA|-12.0817493|-76.9431895|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|81|AGRICULTURA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
30|UNIVERSIDAD RICARDO PALMA|6|LIMA|ESPECIALIDAD: MEDICINA OCUPACIONAL Y DEL MEDIO AMBIENTE|PRIVADO|LICENCIA OTORGADA|S01|URP-LIMA|LIMA|LIMA|S01L01|LIMA|SANTIAGO DE SURCO|-12.1318458|-76.9796463|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
57|UNIVERSIDAD SAN IGNACIO DE LOYOLA S.A.|6|LIMA|MULTIMEDIA Y FOTOGRAFÍA PUBLICITARIA|PRIVADO|LICENCIA OTORGADA|S|USIL-LIMA|LIMA|LIMA|SL01|LIMA|LA MOLINA|-12.072888|-76.9516609|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|21|ARTE|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
14|UNIVERSIDAD PERUANA CAYETANO HEREDIA|10|LIMA|CARRERA PROFESIONAL DE QUÍMICA|PRIVADO|LICENCIA OTORGADA|S|UPCH-LIMA|LIMA|LIMA|SL02|LIMA|LA MOLINA|-12.0695303|-76.9685595|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|53|CIENCIAS FÍSICAS Y QUÍMICAS|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
34|UNIVERSIDAD NACIONAL DE SAN MARTÍN|6|SAN MARTÍN|EDUCACIÓN SECUNDARIA|PÚBLICO|LICENCIA OTORGADA|F02|UNSM-SAN MARTÍN|SAN MARTÍN|RIOJA|F02L01|RIOJA|RIOJA|-6.063977832|-77.16731119|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|12|EDUCACIÓN SECUNDARIA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
26|UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN|6|PASCO|EDUCACIÓN SECUNDARIA: TECNOLOGÍA INFORMÁTICA Y TELECOMUNICACIONES|PÚBLICO|LICENCIA OTORGADA|F04|UNDAC-PASCO|PASCO|DANIEL ALCIDES CARRIÓN|F04L01|DANIEL ALCIDES CARRIÓN|YANAHUANCA|-10.48990297|-76.50748952|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
14|UNIVERSIDAD PERUANA CAYETANO HEREDIA|10|LIMA|DOCTORADO EN CIENCIAS EN INVESTIGACIÓN EPIDEMIOLÓGICA|PRIVADO|LICENCIA OTORGADA|S|UPCH-LIMA|LIMA|LIMA|SL04|LIMA|MIRAFLORES|-12.13402606|-77.02627908|AUTORIZADO POR LIC.|POSGRADO|DOCTORADO|2|SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
39|UNIVERSIDAD ANDINA DEL CUSCO|6|CUSCO|ADMINISTRACIÓN DE NEGOCIOS|PRIVADO|LICENCIA OTORGADA|S|UAC-CUSCO|CUSCO|CUSCO|SL02|CUSCO|CUSCO|-13.5197131|-71.977133|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
35|UNIVERSIDAD NACIONAL DE UCAYALI|6|UCAYALI|MAESTRÍA EN INGENIERÍA DE SISTEMAS CON MENCIÓN EN GESTIÓN DE TECNOLOGÍAS DE INFORMACIÓN|PÚBLICO|LICENCIA OTORGADA|S|UNU-UCAYALI|UCAYALI|CORONEL PORTILLO|SL01|CORONEL PORTILLO|CALLERIA|-8.3948987|-74.5776093|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|61|INFORMÁTICA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
11|UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA|8|LORETO|SEGUNDA ESPECIALIDAD PROFESIONAL EN ENFERMERÍA EN SALUD PÚBLICA Y COMUNITARIA|PÚBLICO|LICENCIA OTORGADA|S|UNAP-LORETO|LORETO|MAYNAS|SL08|MAYNAS|IQUITOS|-3.7527575|-73.2699785|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
26|UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN|6|PASCO|DOCTORADO EN CIENCIAS DE LA EDUCACIÓN|PÚBLICO|LICENCIA OTORGADA|S|UNDAC-PASCO|PASCO|PASCO|SL01|PASCO|YANACANCHA|-10.6683864|-76.2527205|AUTORIZADO POR LIC.|POSGRADO|DOCTORADO|19|OTROS PROGRAMAS EN EDUCACIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
29|UNIVERSIDAD DE PIURA|8|PIURA|INGENIERÍA MECÁNICO - ELÉCTRICA|PRIVADO|LICENCIA OTORGADA|S|UDEP-PIURA|PIURA|PIURA|SL01|PIURA|PIURA|-5.1766923|-80.6346434|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
26|UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN|6|JUNÍN|ENFERMERÍA|PÚBLICO|LICENCIA OTORGADA|F02|UNDAC-JUNÍN|JUNÍN|TARMA|F02L01|TARMA|TARMA|-11.4193347|-75.6889493|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
69|UNIVERSIDAD CATÓLICA SANTO TORIBIO DE MOGROVEJO|6|LAMBAYEQUE|MAESTRÍA EN FORMACIÓN DIRECTIVA Y GOBIERNO DE LAS PERSONAS|PRIVADO|LICENCIA OTORGADA|S|UCSTM-LAMBAYEQUE|LAMBAYEQUE|CHICLAYO|SL01|CHICLAYO|CHICLAYO|-6.760456|-79.863203|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
3|UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO|8|CUSCO|EDUCACIÓN SECUNDARIA ESPECIALIDAD CIENCIAS SOCIALES|PÚBLICO|LICENCIA OTORGADA|S|UNSAAC-CUSCO|CUSCO|CUSCO|SL01|CUSCO|CUSCO|-13.52193|-71.9583208|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
11|UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA|8|LORETO|EDUCACIÓN SECUNDARIA, CON ESPECIALIDAD EN IDIOMAS EXTRANJEROS CON MENCIÓN EN INGLÉS - ALEMÁN|PÚBLICO|LICENCIA OTORGADA|S|UNAP-LORETO|LORETO|MAYNAS|SL07|MAYNAS|IQUITOS|-3.753895968|-73.2524311|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
14|UNIVERSIDAD PERUANA CAYETANO HEREDIA|10|LIMA|CARRERA PROFESIONAL DE BIOLOGÍA|PRIVADO|LICENCIA OTORGADA|S|UPCH-LIMA|LIMA|LIMA|SL02|LIMA|LA MOLINA|-12.0695303|-76.9685595|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|51|CIENCIAS BIOLÓGICAS Y AFINES|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
12|UNIVERSIDAD NACIONAL DEL ALTIPLANO|6|PUNO|CIENCIAS DE LA COMUNICACIÓN SOCIAL|PÚBLICO|LICENCIA OTORGADA|S|UNA-PUNO|PUNO|PUNO|SL01|PUNO|PUNO|-15.8243805|-70.0162544|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|32|PERIODISMO E INFORMACIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
26|UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN|6|PASCO|ADMINISTRACIÓN|PÚBLICO|LICENCIA OTORGADA|S|UNDAC-PASCO|PASCO|PASCO|SL01|PASCO|YANACANCHA|-10.6683864|-76.2527205|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
14|UNIVERSIDAD PERUANA CAYETANO HEREDIA|10|LIMA|PROGRAMA DE SEGUNDA ESPECIALIDAD PROFESIONAL EN ENFERMERÍA EN CUIDADO CARDIOVASCULAR|PRIVADO|LICENCIA OTORGADA|S|UPCH-LIMA|LIMA|LIMA|SL03|LIMA|SAN ISIDRO|-12.091066|-77.052041|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
8|PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ|10|LIMA|EDUCACIÓN SECUNDARIA CON ESPECIALIDAD EN LENGUA Y LITERATURA|PRIVADO|LICENCIA OTORGADA|S|PUCP-LIMA|LIMA|LIMA|SL01|LIMA|SAN MIGUEL|-12.0693438|-77.080122|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|12|EDUCACIÓN SECUNDARIA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
62|UNIVERSIDAD CATÓLICA SAN PABLO|6|AREQUIPA|DERECHO|PRIVADO|LICENCIA OTORGADA|S|UCSP-AREQUIPA|AREQUIPA|AREQUIPA|SL01|AREQUIPA|AREQUIPA|-16.3901384|-71.5357161|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|42|DERECHO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
067A|UNIVERSIDAD CONTINENTAL S.A.C.|6|AREQUIPA|ADMINISTRACIÓN Y GESTIÓN PÚBLICA|PRIVADO|LICENCIA OTORGADA|F01|UCONTINENTAL-AREQUIPA|AREQUIPA|AREQUIPA|F01L01|AREQUIPA|JOSÉ LUIS BUSTAMANTE Y RIVERO|-16.4341104|-71.5219477|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
65|UNIVERSIDAD TECNOLÓGICA DEL PERÚ S.A.C.|6|LIMA|INGENIERÍA DE SOFTWARE|PRIVADO|LICENCIA OTORGADA|S|UTP-LIMA|LIMA|LIMA|SL04|LIMA|LIMA|-12.0704665|-77.0367812|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|61|INFORMÁTICA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
72|UNIVERSIDAD SEÑOR DE SIPÁN S.A.C.|6|LAMBAYEQUE|MAESTRÍA EN GESTIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS|PRIVADO|LICENCIA OTORGADA|S|USS-LAMBAYEQUE|LAMBAYEQUE|CHICLAYO|SL02|CHICLAYO|CHICLAYO|-6.7720491|-79.8368835|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|1|SERVICIOS PERSONALES|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
13|UNIVERSIDAD NACIONAL DE PIURA|6|PIURA|SEGUNDA ESPECIALIDAD EN PEDIATRÍA|PÚBLICO|LICENCIA OTORGADA|S|UNP-PIURA|PIURA|PIURA|SL01|PIURA|CASTILLA|-5.179311|-80.6188325|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
136|UNIVERSIDAD MARÍA AUXILIADORA S.A.C.|6|LIMA|ENFERMERÍA|PRIVADO|LICENCIA OTORGADA|S|UMA-LIMA|LIMA|LIMA|SL01|LIMA|SAN JUAN DE LURIGANCHO|-11.9783448|-77.0168261|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
65|UNIVERSIDAD TECNOLÓGICA DEL PERÚ S.A.C.|6|LIMA|INGENIERÍA ELECTRÓNICA|PRIVADO|LICENCIA OTORGADA|S|UTP-LIMA|LIMA|LIMA|SL05|LIMA|LIMA|-12.0624396|-77.0405951|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|71|INGENIERÍA Y PROFESIONES AFINES|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
16|UNIVERSIDAD NACIONAL DE CAJAMARCA|6|CAJAMARCA|GINECOLOGÍA Y OBSTETRICIA|PÚBLICO|LICENCIA OTORGADA|S01|UNC-CAJAMARCA|CAJAMARCA|CAJAMARCA|S01L01|CAJAMARCA|CAJAMARCA|-7.167159|-78.4965043|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
8|PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ|10|LIMA|PROGRAMA DE SEGUNDA ESPECIALIDAD EN DERECHOS FUNDAMENTALES Y CONSTITUCIONALISMO EN AMÉRICA LATINA|PRIVADO|LICENCIA OTORGADA|S|PUCP-LIMA|LIMA|LIMA|SL01|LIMA|SAN MIGUEL|-12.0693438|-77.080122|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
13|UNIVERSIDAD NACIONAL DE PIURA|6|PIURA|MAESTRÍA EN CIENCIAS DEL MAR|PÚBLICO|LICENCIA OTORGADA|S|UNP-PIURA|PIURA|PIURA|SL01|PIURA|CASTILLA|-5.179311|-80.6188325|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|83|PESCA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
35|UNIVERSIDAD NACIONAL DE UCAYALI|6|UCAYALI|MAESTRÍA EN GESTIÓN EMPRESARIAL CON MENCIÓN EN FINANZAS PARA EMPRESAS FINANCIERAS|PÚBLICO|LICENCIA OTORGADA|S|UNU-UCAYALI|UCAYALI|CORONEL PORTILLO|SL01|CORONEL PORTILLO|CALLERIA|-8.3948987|-74.5776093|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
11|UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA|8|LORETO|MAESTRÍA EN ACUICULTURA|PÚBLICO|LICENCIA OTORGADA|S|UNAP-LORETO|LORETO|MAYNAS|SL04|MAYNAS|SAN JUAN BAUTISTA|-3.7753954|-73.2897258|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|83|PESCA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
7|UNIVERSIDAD NACIONAL AGRARIA LA MOLINA|8|LIMA|INGENIERÍA METEOROLÓGICA Y GESTIÓN DE RIESGOS CLIMÁTICOS|PÚBLICO|LICENCIA OTORGADA|S|UNALM-LIMA|LIMA|LIMA|SL01|LIMA|LA MOLINA|-12.0817493|-76.9431895|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
052A|UNIVERSIDAD CÉSAR VALLEJO S.A.C.|6|LA LIBERTAD|MAESTRÍA EN PROBLEMAS DE APRENDIZAJE|PRIVADO|LICENCIA OTORGADA|S|UPCV-LA LIBERTAD|LA LIBERTAD|TRUJILLO|SL01|TRUJILLO|VICTOR LARCO HERRERA|-8.1293904|-79.0433213|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|14|EDUCACIÓN ESPECIAL|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
074A|ASOCIACIÓN CIVIL UNIVERSIDAD CATÓLICA DE TRUJILLO BENEDICTO XVI|6|LA LIBERTAD|SEGUNDA ESPECIALIDAD EN EDUCACIÓN ESPECIAL: AUDICIÓN Y LENGUAJE|PRIVADO|LICENCIA OTORGADA|S|UCT-LA LIBERTAD|LA LIBERTAD|TRUJILLO|SL03|TRUJILLO|TRUJILLO|-8.1016825|-79.041817|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|14|EDUCACIÓN ESPECIAL|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
7|UNIVERSIDAD NACIONAL AGRARIA LA MOLINA|8|LIMA|INGENIERÍA AGRÍCOLA|PÚBLICO|LICENCIA OTORGADA|S|UNALM-LIMA|LIMA|LIMA|SL01|LIMA|LA MOLINA|-12.0817493|-76.9431895|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|81|AGRICULTURA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
1|UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS|10|LIMA|EDUCACIÓN INTERCULTURAL BILINGÜE|PÚBLICO|LICENCIA OTORGADA|S|UNMSM-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|-12.0560257|-77.0844226|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|19|OTROS PROGRAMAS EN EDUCACIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
65|UNIVERSIDAD TECNOLÓGICA DEL PERÚ S.A.C.|6|LIMA|INGENIERÍA ELECTRÓNICA|PRIVADO|LICENCIA OTORGADA|S|UTP-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|-12.0648091|-77.0363951|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|71|INGENIERÍA Y PROFESIONES AFINES|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
62|UNIVERSIDAD CATÓLICA SAN PABLO|6|AREQUIPA|MAESTRÍA EN ADMINISTRACIÓN DE LA EDUCACIÓN|PRIVADO|LICENCIA OTORGADA|S|UCSP-AREQUIPA|AREQUIPA|AREQUIPA|SL01|AREQUIPA|AREQUIPA|-16.3901384|-71.5357161|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
1|UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS|10|LIMA|MEDICINA EN ENFERMEDADES INFECCIOSAS Y TROPICALES|PÚBLICO|LICENCIA OTORGADA|S|UNMSM-LIMA|LIMA|LIMA|SL02|LIMA|LA VICTORIA|-12.0579394|-77.0229596|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|2|SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
19|UNIVERSIDAD DE SAN MARTÍN DE PORRES|6|LIMA|PSIQUIATRÍA DEL NIÑO Y DEL ADOLESCENTE|PRIVADO|LICENCIA OTORGADA|S|USMP-LIMA|LIMA|LIMA|SL01|LIMA|SANTA ANITA|-12.045948|-76.9681914|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
8|PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ|10|LIMA|QUÍMICA|PRIVADO|LICENCIA OTORGADA|S|PUCP-LIMA|LIMA|LIMA|SL01|LIMA|SAN MIGUEL|-12.0693438|-77.080122|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|53|CIENCIAS FÍSICAS Y QUÍMICAS|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
3|UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO|8|APURÍMAC|MAESTRÍA EN EDUCACIÓN MENCIÓN EDUCACIÓN SUPERIOR|PÚBLICO|LICENCIA OTORGADA|F06|UNSAAC-APURÍMAC|APURÍMAC|ANDAHUAYLAS|F06L01|ANDAHUAYLAS|ANDAHUAYLAS|-13.6616515|-73.3767641|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
5|UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA|10|AREQUIPA|AUDITORÍA INTEGRAL|PÚBLICO|LICENCIA OTORGADA|S|UNSA-AREQUIPA|AREQUIPA|AREQUIPA|SL01|AREQUIPA|AREQUIPA|-16.4027681|-71.5255001|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
052A|UNIVERSIDAD CÉSAR VALLEJO S.A.C.|6|ÁNCASH|ARQUITECTURA|PRIVADO|LICENCIA OTORGADA|F04|UPCV-ÁNCASH|ÁNCASH|SANTA|F04L01|SANTA|NUEVO CHIMBOTE|-9.1273857|-78.5112518|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|73|ARQUITECTURA Y CONSTRUCCIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
54|UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.|6|LIMA|MAESTRÍA EN EDUCACIÓN|PRIVADO|LICENCIA OTORGADA|S|UPC-LIMA|LIMA|LIMA|SL01|LIMA|SANTIAGO DE SURCO|-12.104061|-76.962902|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|19|OTROS PROGRAMAS EN EDUCACIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
55|UNIVERSIDAD PRIVADA DEL NORTE S.A.C.|6|LA LIBERTAD|PSICOLOGÍA|PRIVADO|LICENCIA OTORGADA|S|UPN-LA LIBERTAD|LA LIBERTAD|TRUJILLO|SL01|TRUJILLO|TRUJILLO|-8.0998876|-79.0190587|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
54|UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.|6|LIMA|ARQUITECTURA|PRIVADO|LICENCIA OTORGADA|S|UPC-LIMA|LIMA|LIMA|SL10|LIMA|CHORRILLOS|-12.1964766|-77.0055369|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|73|ARQUITECTURA Y CONSTRUCCIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
052A|UNIVERSIDAD CÉSAR VALLEJO S.A.C.|6|ÁNCASH|MAESTRÍA EN ARQUITECTURA|PRIVADO|LICENCIA OTORGADA|F04|UPCV-ÁNCASH|ÁNCASH|SANTA|F04L01|SANTA|NUEVO CHIMBOTE|-9.1273857|-78.5112518|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|73|ARQUITECTURA Y CONSTRUCCIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
122|UNIVERSIDAD NACIONAL DE CAÑETE|6|LIMA|CONTABILIDAD|PÚBLICO|LICENCIA OTORGADA|S|UNCH-LIMA|LIMA|CAÑETE|SL02|CAÑETE|SAN VICENTE DE CAÑETE|-13.0642384|-76.352875|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
1|UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS|10|LIMA|GESTIÓN PÚBLICA|PÚBLICO|LICENCIA OTORGADA|S|UNMSM-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|-12.0560257|-77.0844226|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
19|UNIVERSIDAD DE SAN MARTÍN DE PORRES|6|LIMA|ENDOCRINOLOGÍA PEDIÁTRICA|PRIVADO|LICENCIA OTORGADA|S|USMP-LIMA|LIMA|LIMA|SL01|LIMA|SANTA ANITA|-12.045948|-76.9681914|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
4|UNIVERSIDAD NACIONAL DE TRUJILLO|8|LA LIBERTAD|MAESTRÍA EN INGENIERÍA DE PROCESOS INDUSTRIALES|PÚBLICO|LICENCIA OTORGADA|S|UNT-LA LIBERTAD|LA LIBERTAD|TRUJILLO|SL01|TRUJILLO|TRUJILLO|-8.1142716|-79.0383735|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|72|INDUSTRIA Y PRODUCCIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
